hour,iteration,timestamp,reward,actions,price_signal
14,1025,2012-10-25,-1.892267900094579,1.5084935,1.0495440871769999
15,1025,2012-10-25,-1.892267900094579,0.5738412,0.8295578311770001
16,1025,2012-10-25,-1.892267900094579,-0.5416087,1.257110993823
17,1025,2012-10-25,-1.892267900094579,0.03352487,1.45908144
18,1025,2012-10-25,-1.892267900094579,0.49762815,1.436414914677
19,1025,2012-10-25,-1.892267900094579,2.104996,1.429951684677
20,1025,2012-10-25,-1.892267900094579,-0.80488,1.3732837574999999
21,1025,2012-10-25,-1.892267900094579,-1.9178888,1.1478464054739
22,1025,2012-10-25,-1.892267900094579,-0.012499213,0.9364573432500001
23,1025,2012-10-25,-1.892267900094579,-6.6724524,0.38206165799999997
0,1026,2012-10-26,-2.892726397846989,4.5780115,0.30153157102760997
